owner,name,stars,forks,watchers,isFork,isArchived,languages,languageCount,topics,topicCount,diskUsageKb,pullRequests,issues,description,primaryLanguage,createdAt,pushedAt,defaultBranchCommitCount,license,assignableUserCount,codeOfConduct,forkingAllowed,nameWithOwner,parent,contributors
xz,new.css,3698,120,39,False,False,"[{'name': 'HTML', 'size': 18691}, {'name': 'CSS', 'size': 8482}]",2,[],0,310,42,40,A classless CSS framework to write modern websites using only HTML.,HTML,2020-05-03T03:18:57Z,2023-08-07T01:18:28Z,75.0,MIT License,1,,True,xz/new.css,,11
keijiro,AICommand,3698,412,83,False,False,"[{'name': 'C#', 'size': 6323}]",1,[],0,33,6,33,ChatGPT integration with Unity Editor,C#,2023-03-18T09:23:23Z,2023-03-28T05:17:48Z,14.0,The Unlicense,1,,True,keijiro/AICommand,,1
mozilla,shumway,3698,433,206,False,True,"[{'name': 'TypeScript', 'size': 3871132}, {'name': 'ActionScript', 'size': 3211202}, {'name': 'JavaScript', 'size': 2050341}, {'name': 'HTML', 'size': 143192}, {'name': 'C++', 'size': 80799}, {'name': 'C', 'size': 36158}, {'name': 'Python', 'size': 30822}, {'name': 'Makefile', 'size': 22981}, {'name': 'CSS', 'size': 7512}, {'name': 'XSLT', 'size': 2849}]",12,[],0,246261,1609,844,Shumway is a Flash VM and runtime written in JavaScript,TypeScript,2011-12-18T15:22:51Z,2019-04-19T15:06:33Z,9351.0,Apache License 2.0,4,,True,mozilla/shumway,,35
parse-community,parse-dashboard,3697,1409,124,False,False,"[{'name': 'JavaScript', 'size': 1385310}, {'name': 'SCSS', 'size': 144773}, {'name': 'CSS', 'size': 3420}, {'name': 'HTML', 'size': 2387}, {'name': 'Handlebars', 'size': 2113}, {'name': 'Dockerfile', 'size': 1123}, {'name': 'Shell', 'size': 233}, {'name': 'Procfile', 'size': 78}]",8,"[{'name': 'dashboard', 'stars': 221}, {'name': 'parse-server', 'stars': 13}, {'name': 'parse-platform', 'stars': 3}, {'name': 'graphql', 'stars': 26650}, {'name': 'hacktoberfest', 'stars': 26060}]",5,14671,1509,977,A dashboard for managing Parse Server,JavaScript,2016-01-29T00:00:00Z,2023-07-21T14:30:28Z,1766.0,Other,12,Contributor Covenant,True,parse-community/parse-dashboard,,140
jasondavies,d3-cloud,3697,1091,135,False,False,"[{'name': 'JavaScript', 'size': 25286}]",1,"[{'name': 'wordcloud', 'stars': 5}, {'name': 'd3', 'stars': 61}, {'name': 'layout-algorithm', 'stars': 7}]",3,515,43,141,Create word clouds in JavaScript.,JavaScript,2012-02-08T19:38:01Z,2023-08-10T09:45:04Z,43.0,Other,1,,True,jasondavies/d3-cloud,,4
console-rs,indicatif,3696,216,16,False,False,"[{'name': 'Rust', 'size': 238745}]",1,[],0,2087,301,278,A command line progress reporting library for Rust,Rust,2017-04-23T13:54:48Z,2023-08-15T19:07:40Z,728.0,MIT License,3,,True,console-rs/indicatif,,115
twitter,scala_school,3696,1151,329,False,False,"[{'name': 'HTML', 'size': 18511}, {'name': 'Scala', 'size': 15066}, {'name': 'Shell', 'size': 6571}, {'name': 'Java', 'size': 2497}, {'name': 'Ruby', 'size': 1426}, {'name': 'Thrift', 'size': 577}, {'name': 'CSS', 'size': 296}, {'name': 'Makefile', 'size': 148}]",8,[],0,91358,180,49,Lessons in the Fundamentals of Scala,HTML,2010-09-08T15:39:28Z,2023-04-10T11:42:57Z,486.0,Apache License 2.0,1,Other,True,twitter/scala_school,,81
Qihoo360,wayne,3696,837,158,False,False,"[{'name': 'TypeScript', 'size': 2006027}, {'name': 'Go', 'size': 911279}, {'name': 'HTML', 'size': 765292}, {'name': 'SCSS', 'size': 59410}, {'name': 'Shell', 'size': 13602}, {'name': 'JavaScript', 'size': 4974}, {'name': 'Dockerfile', 'size': 2186}, {'name': 'Makefile', 'size': 1918}, {'name': 'Python', 'size': 582}]",9,"[{'name': 'docker', 'stars': 74045}, {'name': 'kubernetes', 'stars': 37442}, {'name': 'kubernetes-cluster', 'stars': 39}, {'name': 'wayne', 'stars': 1}]",4,20853,299,323,Kubernetes multi-cluster management and publishing platform,TypeScript,2018-11-13T07:47:59Z,2022-05-31T00:52:04Z,1536.0,Other,8,,True,Qihoo360/wayne,,27
Masterminds,sprig,3695,394,37,False,False,"[{'name': 'Go', 'size': 133037}, {'name': 'Makefile', 'size': 179}]",2,"[{'name': 'go', 'stars': 58453}, {'name': 'template', 'stars': 108}, {'name': 'templates', 'stars': 59}]",3,611,217,164,Useful template functions for Go templates.,Go,2013-11-22T01:20:40Z,2023-08-09T09:57:18Z,460.0,MIT License,3,,True,Masterminds/sprig,,73
mfussenegger,nvim-dap,3695,155,22,False,False,"[{'name': 'Lua', 'size': 245374}, {'name': 'Python', 'size': 196}, {'name': 'Vim Script', 'size': 64}]",3,"[{'name': 'neovim', 'stars': 899}, {'name': 'neovim-plugin', 'stars': 179}, {'name': 'debug-adapter-protocol', 'stars': 1}, {'name': 'debugger', 'stars': 75}]",4,635,440,342,Debug Adapter Protocol client implementation for Neovim,Lua,2020-04-14T14:56:26Z,2023-08-08T11:57:47Z,542.0,GNU General Public License v3.0,1,,True,mfussenegger/nvim-dap,,55
blynkkk,blynk-library,3694,1353,246,False,False,"[{'name': 'C++', 'size': 339018}, {'name': 'C', 'size': 62957}, {'name': 'Python', 'size': 56680}, {'name': 'Java', 'size': 15310}, {'name': 'Shell', 'size': 6791}, {'name': 'Makefile', 'size': 3582}, {'name': 'Batchfile', 'size': 2283}]",7,"[{'name': 'arduino', 'stars': 65302}, {'name': 'esp8266', 'stars': 191}, {'name': 'esp32', 'stars': 277}, {'name': 'particle-photon', 'stars': 1}, {'name': 'embedded', 'stars': 455}, {'name': 'hardware', 'stars': 176}, {'name': 'mbed', 'stars': 9}, {'name': 'raspberry-pi', 'stars': 44924}, {'name': 'bluetooth', 'stars': 45}, {'name': 'bluetooth-low-energy', 'stars': 33}]",18,10042,93,494,"Blynk library for IoT boards. Works with Arduino, ESP32, ESP8266, Raspberry Pi, Particle, ARM Mbed, etc.",C++,2015-03-24T10:31:07Z,2023-07-26T04:29:22Z,2032.0,MIT License,4,,True,blynkkk/blynk-library,,29
newTendermint,awesome-analytics,3693,426,153,False,False,[],0,[],0,173,145,12,"A curated list of analytics frameworks, software and other tools.",,2014-07-08T07:58:39Z,2022-12-07T04:20:42Z,194.0,MIT License,2,,True,newTendermint/awesome-analytics,,63
kuaifan,dootask,3693,788,59,False,False,"[{'name': 'PHP', 'size': 1846308}, {'name': 'Vue', 'size': 831551}, {'name': 'HTML', 'size': 54091}, {'name': 'Less', 'size': 32860}, {'name': 'Shell', 'size': 15617}, {'name': 'Blade', 'size': 8831}]",6,"[{'name': 'project-management', 'stars': 15816}, {'name': 'task-manager', 'stars': 35}, {'name': 'remote-work', 'stars': 37}, {'name': 'todo', 'stars': 39}, {'name': 'to-do', 'stars': 0}, {'name': 'dootask', 'stars': 0}, {'name': 'task-management-system', 'stars': 5}, {'name': 'team-chat', 'stars': 2}, {'name': 'project-manager', 'stars': 2}]",9,193202,18,168,DooTask是一款开源在线项目任务管理工具，提供各类文档协作工具、在线思维导图、在线流程图、项目管理、任务分发、即时IM，文件管理等工具；同时消息功能使用非对称加密技术让你的沟通更安全。,PHP,2021-08-29T07:59:27Z,2023-08-15T04:14:54Z,1303.0,GNU Affero General Public License v3.0,2,,True,kuaifan/dootask,,16
async-rs,async-std,3693,331,69,False,False,"[{'name': 'Rust', 'size': 737700}, {'name': 'Shell', 'size': 631}]",2,"[{'name': 'async-std', 'stars': 0}, {'name': 'rust', 'stars': 36382}, {'name': 'async', 'stars': 53}, {'name': 'async-await', 'stars': 9}, {'name': 'async-rust', 'stars': 1}]",5,2262,646,416,Async version of the Rust standard library,Rust,2019-08-08T12:52:13Z,2023-08-13T14:00:10Z,1645.0,Apache License 2.0,12,Contributor Covenant,True,async-rs/async-std,,130
Exrick,xboot,3692,1301,167,False,False,"[{'name': 'Java', 'size': 778575}, {'name': 'PLpgSQL', 'size': 121206}]",2,"[{'name': 'spring-boot', 'stars': 28695}, {'name': 'vue', 'stars': 57868}, {'name': 'quartz', 'stars': 1}, {'name': 'redis', 'stars': 396}, {'name': 'mysql', 'stars': 61815}, {'name': 'elasticsearch', 'stars': 282}, {'name': 'spring-security', 'stars': 68}, {'name': 'xboot', 'stars': 0}, {'name': 'iview', 'stars': 4}, {'name': 'activiti', 'stars': 6}]",19,5309,11,51,基于Spring Boot 2.x的一站式前后端分离快速开发平台XBoot 微信小程序+Uniapp 前端：Vue+iView Admin 后端：Spring Boot 2.x/Spring Security/JWT/JPA+Mybatis-Plus/Redis/Elasticsearch/Activiti 分布式限流/同步锁/验证码/SnowFlake雪花算法ID 动态权限 数据权限 工作流 代码生成 定时任务 社交账号 短信登录 单点登录 OAuth2开放平台 客服机器人 数据大屏 暗黑模式,Java,2018-04-23T14:44:18Z,2023-06-14T22:44:01Z,143.0,GNU General Public License v3.0,1,,True,Exrick/xboot,,1
praeclarum,sqlite-net,3691,1423,198,False,False,"[{'name': 'C#', 'size': 415077}, {'name': 'Makefile', 'size': 1350}]",2,[],0,13374,270,916,"Simple, powerful, cross-platform SQLite client and ORM for .NET",C#,2011-04-26T17:33:28Z,2023-08-01T06:22:00Z,719.0,MIT License,2,,True,praeclarum/sqlite-net,,86
auduno,headtrackr,3690,524,206,False,False,"[{'name': 'JavaScript', 'size': 65751}]",1,[],0,17656,12,44,Javascript library for headtracking via webcam and WebRTC/getUserMedia,JavaScript,2012-05-21T15:30:45Z,2023-06-15T12:07:55Z,47.0,,1,,True,auduno/headtrackr,,2
lektor,lektor,3690,316,75,False,False,"[{'name': 'Python', 'size': 815760}, {'name': 'TypeScript', 'size': 157387}, {'name': 'HTML', 'size': 29725}, {'name': 'SCSS', 'size': 9852}, {'name': 'CSS', 'size': 2475}, {'name': 'JavaScript', 'size': 1568}, {'name': 'Makefile', 'size': 804}]",7,"[{'name': 'static-site-generator', 'stars': 312}, {'name': 'cms', 'stars': 370}]",2,9296,521,635,The lektor static file content management system,Python,2015-12-19T09:18:36Z,2023-08-01T16:12:09Z,1711.0,"BSD 3-Clause ""New"" or ""Revised"" License",10,,True,lektor/lektor,,80
adrianhajdin,project_web3.0,3690,1040,42,False,False,"[{'name': 'JavaScript', 'size': 26340}, {'name': 'CSS', 'size': 2643}, {'name': 'Solidity', 'size': 1070}, {'name': 'HTML', 'size': 361}]",4,"[{'name': 'web3', 'stars': 334}, {'name': 'solidity', 'stars': 591}, {'name': 'smart-contracts', 'stars': 203}]",3,294,12,91,"This is a code repository for the corresponding video tutorial. In this video, we're going to build a Web 3.0 React Solidity Blockchain Application",JavaScript,2021-12-22T19:04:20Z,2023-05-06T09:16:41Z,12.0,,1,,True,adrianhajdin/project_web3.0,,2
pyenv,pyenv-installer,3689,408,74,False,False,"[{'name': 'Shell', 'size': 6447}, {'name': 'Python', 'size': 1661}, {'name': 'SaltStack', 'size': 98}]",3,[],0,267,60,77,This tool is used to install `pyenv` and friends.,Shell,2013-06-01T03:48:07Z,2023-06-10T12:37:58Z,149.0,MIT License,8,,True,pyenv/pyenv-installer,,34
tsiege,Tech-Interview-Cheat-Sheet,3689,922,81,False,False,"[{'name': 'TypeScript', 'size': 14098}]",1,[],0,115,25,7,Studying for a tech interview sucks. Here's an open source cheat sheet to help,TypeScript,2019-09-02T17:03:38Z,2023-03-03T11:59:50Z,50.0,MIT License,1,,True,tsiege/Tech-Interview-Cheat-Sheet,,12
cointop-sh,cointop,3689,310,69,False,False,"[{'name': 'Go', 'size': 441424}, {'name': 'Makefile', 'size': 7552}, {'name': 'Python', 'size': 3359}, {'name': 'Dockerfile', 'size': 1426}, {'name': 'Nix', 'size': 1168}, {'name': 'Shell', 'size': 485}]",6,"[{'name': 'cryptocurrency', 'stars': 28873}, {'name': 'coinmarketcap', 'stars': 16}, {'name': 'blockchain', 'stars': 6329}, {'name': 'bitcoin', 'stars': 63312}, {'name': 'ethereum', 'stars': 29566}, {'name': 'cli', 'stars': 50580}, {'name': 'terminal', 'stars': 42044}, {'name': 'command-line', 'stars': 329}, {'name': 'monitoring', 'stars': 9085}, {'name': 'linux', 'stars': 106625}]",20,26350,115,194,A fast and lightweight interactive terminal based UI application for tracking cryptocurrencies 🚀,Go,2018-03-29T22:03:28Z,2023-07-11T06:21:32Z,876.0,Apache License 2.0,2,Contributor Covenant,True,cointop-sh/cointop,,21
alexflint,gallium,3689,145,128,False,False,"[{'name': 'Go', 'size': 27739}, {'name': 'Smarty', 'size': 1041}]",2,"[{'name': 'chromium', 'stars': 116}, {'name': 'dock-icon', 'stars': 2}, {'name': 'desktop-application', 'stars': 47}, {'name': 'desktop-notifications', 'stars': 3}, {'name': 'golang', 'stars': 1856}, {'name': 'menus', 'stars': 5}]",6,7019,28,37,Build desktop applications in Go and HTML.,Go,2016-09-19T03:38:03Z,2018-10-23T21:20:51Z,149.0,MIT License,1,,True,alexflint/gallium,,4
solstice23,argon-theme,3688,475,28,False,False,"[{'name': 'PHP', 'size': 1506426}, {'name': 'JavaScript', 'size': 136672}]",2,"[{'name': 'argon', 'stars': 0}, {'name': 'wordpress-theme', 'stars': 146}, {'name': 'wordpress', 'stars': 25575}, {'name': 'theme', 'stars': 168}, {'name': 'pjax', 'stars': 2}, {'name': 'argon-theme', 'stars': 0}, {'name': 'customizable', 'stars': 17}]",7,29488,79,487,📖 Argon - 一个轻盈、简洁的 WordPress 主题,PHP,2019-08-24T05:46:13Z,2023-07-19T03:56:22Z,636.0,GNU General Public License v3.0,1,,True,solstice23/argon-theme,,19
firmai,financial-machine-learning,3688,923,213,False,False,"[{'name': 'Python', 'size': 27446}]",1,"[{'name': 'quant', 'stars': 279}, {'name': 'quantitative-finance', 'stars': 417}, {'name': 'stock-market', 'stars': 136}, {'name': 'finance', 'stars': 742}, {'name': 'cryptocurrency', 'stars': 28873}, {'name': 'trading-strategies', 'stars': 289}, {'name': 'algorithmic-trading', 'stars': 413}, {'name': 'investment', 'stars': 80}]",8,3702,9,13,A curated list of practical financial machine learning tools and applications.,Python,2019-03-21T21:00:35Z,2023-08-18T01:36:37Z,799.0,,2,,True,firmai/financial-machine-learning,,6
adtac,commento,3687,178,72,False,False,"[{'name': 'Go', 'size': 209719}, {'name': 'JavaScript', 'size': 104184}, {'name': 'SCSS', 'size': 68834}, {'name': 'HTML', 'size': 47697}, {'name': 'PLpgSQL', 'size': 7325}, {'name': 'Makefile', 'size': 6080}, {'name': 'Shell', 'size': 3124}, {'name': 'Dockerfile', 'size': 1697}]",8,[],0,5559,106,0,"A fast, bloat-free comments platform (Github mirror)",Go,2017-04-24T19:02:55Z,2022-11-25T15:56:01Z,509.0,MIT License,1,,True,adtac/commento,,21
gradle,kotlin-dsl-samples,3687,448,134,False,True,"[{'name': 'Kotlin', 'size': 19178}]",1,"[{'name': 'gradle', 'stars': 13031}, {'name': 'kotlin', 'stars': 32059}]",2,8220,364,949,Samples builds using the Gradle Kotlin DSL,Kotlin,2016-04-27T22:16:07Z,2020-07-31T19:33:45Z,3551.0,Other,117,Other,True,gradle/kotlin-dsl-samples,,26
surveyjs,survey-library,3686,731,76,False,False,"[{'name': 'TypeScript', 'size': 6463724}, {'name': 'HTML', 'size': 476659}, {'name': 'JavaScript', 'size': 396408}, {'name': 'Vue', 'size': 333526}, {'name': 'SCSS', 'size': 259431}, {'name': 'PEG.js', 'size': 4399}, {'name': 'Pug', 'size': 572}, {'name': 'Shell', 'size': 65}]",8,"[{'name': 'survey', 'stars': 10}, {'name': 'javascript', 'stars': 163762}, {'name': 'typescript', 'stars': 39384}, {'name': 'angular', 'stars': 62167}, {'name': 'jquery', 'stars': 31046}, {'name': 'knockoutjs', 'stars': 4}, {'name': 'reactjs', 'stars': 1585}, {'name': 'json', 'stars': 46683}, {'name': 'vue', 'stars': 57868}, {'name': 'react', 'stars': 95607}]",16,134567,2192,4415,"Free JavaScript form builder library with integration for React, Angular, Vue, jQuery, and Knockout.",TypeScript,2015-08-14T08:53:22Z,2023-08-18T09:38:40Z,10987.0,MIT License,11,,True,surveyjs/survey-library,,131
theturtle32,WebSocket-Node,3686,612,142,False,False,"[{'name': 'JavaScript', 'size': 157107}, {'name': 'HTML', 'size': 9023}, {'name': 'EJS', 'size': 1936}, {'name': 'CSS', 'size': 896}, {'name': 'Shell', 'size': 297}, {'name': 'Makefile', 'size': 148}]",6,[],0,3907,107,340,A WebSocket Implementation for Node.JS (Draft -08 through the final RFC 6455),JavaScript,2011-04-09T10:19:30Z,2022-11-30T07:28:59Z,537.0,Apache License 2.0,3,,True,theturtle32/WebSocket-Node,,49
ScottPlot,ScottPlot,3686,604,87,False,False,"[{'name': 'C#', 'size': 3517860}, {'name': 'Jupyter Notebook', 'size': 12600}, {'name': 'HTML', 'size': 7006}, {'name': 'Python', 'size': 5406}, {'name': 'Batchfile', 'size': 3838}, {'name': 'CSS', 'size': 1801}, {'name': 'JavaScript', 'size': 573}, {'name': 'Shell', 'size': 187}, {'name': 'Dockerfile', 'size': 41}, {'name': 'Smalltalk', 'size': 3}]",10,"[{'name': 'plot', 'stars': 16}, {'name': 'plotting', 'stars': 14}, {'name': 'visualization', 'stars': 351}, {'name': 'data-visualization', 'stars': 59770}, {'name': 'charts', 'stars': 45}, {'name': 'chart', 'stars': 55}, {'name': 'charting', 'stars': 8}, {'name': 'graphics', 'stars': 262}, {'name': 'hacktoberfest', 'stars': 26060}, {'name': 'csharp', 'stars': 64451}]",11,135992,823,1511,Interactive plotting library for .NET,C#,2018-01-04T03:34:45Z,2023-08-17T15:41:46Z,8311.0,MIT License,2,Contributor Covenant,True,ScottPlot/ScottPlot,,135
css,csso,3686,206,97,False,False,"[{'name': 'JavaScript', 'size': 141339}, {'name': 'CSS', 'size': 78469}, {'name': 'HTML', 'size': 10728}]",3,"[{'name': 'css-minifier', 'stars': 0}, {'name': 'css', 'stars': 96883}, {'name': 'minifier', 'stars': 2}, {'name': 'usage-data', 'stars': 1}, {'name': 'fast', 'stars': 17}]",5,3385,88,378,CSS minifier with structural optimizations,JavaScript,2011-02-15T15:31:37Z,2023-07-12T07:57:41Z,1088.0,MIT License,5,,True,css/csso,,43
galacean,engine,3686,268,68,False,False,"[{'name': 'TypeScript', 'size': 2233202}, {'name': 'GLSL', 'size': 138192}, {'name': 'JavaScript', 'size': 13449}]",3,"[{'name': 'webgl', 'stars': 270}, {'name': 'typescript', 'stars': 39384}, {'name': 'graphics', 'stars': 262}, {'name': 'javascript', 'stars': 163762}, {'name': '2d', 'stars': 47}, {'name': '3d', 'stars': 51670}, {'name': 'animation', 'stars': 340}, {'name': 'input', 'stars': 6}, {'name': 'physics', 'stars': 440}, {'name': 'web3d', 'stars': 3}]",12,16480,1094,505,"A typescript interactive engine, support 2D, 3D, animation, physics, built on WebGL and glTF.",TypeScript,2020-12-08T08:07:37Z,2023-08-18T07:54:22Z,1622.0,MIT License,27,,True,galacean/engine,,27
homerchen19,nba-go,3686,257,56,False,False,"[{'name': 'JavaScript', 'size': 84359}, {'name': 'Dockerfile', 'size': 145}]",2,"[{'name': 'nba', 'stars': 25}, {'name': 'cli', 'stars': 50580}, {'name': 'live', 'stars': 10}, {'name': 'box-score', 'stars': 0}, {'name': 'scoreboard', 'stars': 0}, {'name': 'basketball', 'stars': 38}, {'name': 'javascript', 'stars': 163762}]",7,959,67,55,🏀 💻 The finest NBA CLI.,JavaScript,2017-10-25T06:47:38Z,2023-01-09T22:06:35Z,109.0,MIT License,1,,True,homerchen19/nba-go,,13
Bogdanp,dramatiq,3685,262,62,False,False,"[{'name': 'Python', 'size': 414621}, {'name': 'Lua', 'size': 9938}]",2,"[{'name': 'python', 'stars': 277240}, {'name': 'task-manager', 'stars': 35}, {'name': 'task-scheduler', 'stars': 36}, {'name': 'task-runner', 'stars': 24}, {'name': 'distributed-lock', 'stars': 24}, {'name': 'task', 'stars': 18}, {'name': 'redis', 'stars': 396}, {'name': 'rabbit', 'stars': 1}]",8,2558,236,331,A fast and reliable background task processing library for Python 3.,Python,2017-05-30T11:55:29Z,2023-08-17T15:44:47Z,1037.0,GNU Lesser General Public License v3.0,1,,True,Bogdanp/dramatiq,,95
ruipgil,scraperjs,3685,202,94,False,False,"[{'name': 'JavaScript', 'size': 66348}, {'name': 'HTML', 'size': 948}]",2,[],0,149,16,67,A complete and versatile web scraper.,JavaScript,2014-08-05T17:35:03Z,2020-10-18T09:34:43Z,144.0,MIT License,1,,True,ruipgil/scraperjs,,10
elastic,elasticsearch-dsl-py,3685,807,424,False,False,"[{'name': 'Python', 'size': 423092}]",1,"[{'name': 'python', 'stars': 277240}, {'name': 'elasticsearch', 'stars': 282}, {'name': 'search', 'stars': 89}]",3,1644,370,1277,High level Python client for Elasticsearch,Python,2014-03-05T16:19:39Z,2023-07-17T14:56:25Z,1023.0,Apache License 2.0,186,,True,elastic/elasticsearch-dsl-py,,117
franciscop,picnic,3684,224,97,False,False,"[{'name': 'CSS', 'size': 58815}, {'name': 'SCSS', 'size': 41840}, {'name': 'HTML', 'size': 21389}, {'name': 'JavaScript', 'size': 1753}]",4,[],0,2864,67,0,:handbag: A beautiful CSS library to kickstart your projects,CSS,2014-09-03T17:49:15Z,2023-07-15T16:13:47Z,548.0,MIT License,3,,True,franciscop/picnic,,41
blueimp,Gallery,3684,991,234,False,False,"[{'name': 'JavaScript', 'size': 86721}, {'name': 'CSS', 'size': 11661}, {'name': 'HTML', 'size': 5231}, {'name': 'Shell', 'size': 83}]",4,[],0,2373,63,214,"blueimp Gallery is a touch-enabled, responsive and customizable image & video gallery, carousel and lightbox, optimized for both mobile and desktop web browsers. It features swipe, mouse and keyboard navigation, transition effects, slideshow functionality, fullscreen support and on-demand content loading.",JavaScript,2013-06-20T17:24:02Z,2023-08-06T09:16:15Z,308.0,Other,1,,True,blueimp/Gallery,,17
openiddict,openiddict-core,3683,439,119,False,False,"[{'name': 'C#', 'size': 6679621}, {'name': 'HTML', 'size': 739304}, {'name': 'JavaScript', 'size': 612808}, {'name': 'PowerShell', 'size': 177515}, {'name': 'Less', 'size': 175382}, {'name': 'CSS', 'size': 154315}, {'name': 'Shell', 'size': 130075}, {'name': 'CMake', 'size': 12939}, {'name': 'PHP', 'size': 4522}, {'name': 'CoffeeScript', 'size': 3263}]",12,"[{'name': 'openidconnect', 'stars': 4}, {'name': 'oauth2', 'stars': 59}, {'name': 'aspnetcore', 'stars': 131}, {'name': 'dotnet', 'stars': 43458}]",4,13514,896,964,Flexible and versatile OAuth 2.0/OpenID Connect stack for .NET,C#,2015-08-21T19:21:48Z,2023-08-15T16:07:05Z,1379.0,Apache License 2.0,5,,True,openiddict/openiddict-core,,47
kubernetes,test-infra,3683,2607,131,False,False,"[{'name': 'Go', 'size': 9133451}, {'name': 'Python', 'size': 699336}, {'name': 'Shell', 'size': 375196}, {'name': 'TypeScript', 'size': 217753}, {'name': 'HTML', 'size': 82142}, {'name': 'Jsonnet', 'size': 77381}, {'name': 'JavaScript', 'size': 55688}, {'name': 'Makefile', 'size': 44093}, {'name': 'CSS', 'size': 39710}, {'name': 'Dockerfile', 'size': 38764}]",13,"[{'name': 'k8s-sig-testing', 'stars': 7}]",1,221130,25972,4259,Test infrastructure for the Kubernetes project.,Go,2016-04-28T21:05:35Z,2023-08-18T09:18:28Z,54564.0,Apache License 2.0,1170,Other,True,kubernetes/test-infra,,366
slackapi,python-slack-sdk,3683,851,168,False,False,"[{'name': 'Python', 'size': 2475364}, {'name': 'HTML', 'size': 322534}, {'name': 'JavaScript', 'size': 78647}, {'name': 'CSS', 'size': 24575}, {'name': 'Batchfile', 'size': 7756}, {'name': 'Makefile', 'size': 7656}, {'name': 'Shell', 'size': 2370}]",7,"[{'name': 'python', 'stars': 277240}, {'name': 'slack', 'stars': 56}, {'name': 'slackapi', 'stars': 3}, {'name': 'asyncio', 'stars': 73}, {'name': 'aiohttp-client', 'stars': 1}, {'name': 'aiohttp', 'stars': 20}, {'name': 'websockets', 'stars': 46}, {'name': 'websocket', 'stars': 117}, {'name': 'websocket-client', 'stars': 6}, {'name': 'socket-mode', 'stars': 14}]",10,8969,635,749,Slack Developer Kit for Python,Python,2014-11-10T21:32:02Z,2023-07-15T04:59:43Z,1238.0,MIT License,18,,True,slackapi/python-slack-sdk,,142
bulletmark,libinput-gestures,3683,238,66,False,False,"[{'name': 'Python', 'size': 41586}, {'name': 'Shell', 'size': 11525}, {'name': 'Makefile', 'size': 1149}]",3,"[{'name': 'libinput', 'stars': 3}, {'name': 'gestures', 'stars': 1}, {'name': 'touchpad', 'stars': 7}]",3,298,39,311,Actions gestures on your touchpad using libinput,Python,2015-09-30T21:41:28Z,2023-07-21T05:17:17Z,263.0,,1,,True,bulletmark/libinput-gestures,,14
stoplightio,prism,3682,309,52,False,False,"[{'name': 'TypeScript', 'size': 526020}, {'name': 'Dockerfile', 'size': 2995}, {'name': 'JavaScript', 'size': 2669}, {'name': 'Shell', 'size': 777}]",4,"[{'name': 'oas', 'stars': 4}, {'name': 'prism', 'stars': 6}, {'name': 'mocking', 'stars': 14}, {'name': 'api-testing', 'stars': 57}, {'name': 'http-proxy', 'stars': 39}, {'name': 'swagger', 'stars': 50}, {'name': 'openapi', 'stars': 91}, {'name': 'mock-server', 'stars': 15}, {'name': 'postman-collection', 'stars': 21}, {'name': 'openapi3', 'stars': 44}]",12,13332,1643,643,"Turn any OpenAPI2/3 and Postman Collection file into an API server with mocking, transformations and validations.",TypeScript,2016-03-18T03:52:09Z,2023-08-17T14:58:49Z,1928.0,Apache License 2.0,23,Other,True,stoplightio/prism,,79
knowm,XChange,3681,1907,255,False,False,"[{'name': 'Java', 'size': 10732937}]",1,[],0,47629,3047,1707,XChange is a Java library providing a streamlined API for interacting with 60+ Bitcoin and Altcoin exchanges providing a consistent interface for trading and accessing market data.,Java,2012-02-02T10:48:28Z,2023-08-17T09:58:34Z,12722.0,MIT License,10,,True,knowm/XChange,,306
jmcarp,robobrowser,3681,344,110,False,False,"[{'name': 'Python', 'size': 83386}, {'name': 'Makefile', 'size': 1198}]",2,[],0,576,31,74,,Python,2014-02-08T21:29:49Z,2020-09-10T18:41:47Z,103.0,"BSD 3-Clause ""New"" or ""Revised"" License",1,,True,jmcarp/robobrowser,,9
Sysinternals,ProcMon-for-Linux,3681,235,83,False,False,"[{'name': 'C++', 'size': 522600}, {'name': 'CMake', 'size': 7158}, {'name': 'Roff', 'size': 740}, {'name': 'Shell', 'size': 190}]",4,[],0,5172,27,70,Procmon is a Linux reimagining of the classic Procmon tool from the Sysinternals suite of tools for Windows. Procmon provides a convenient and efficient way for Linux developers to trace the syscall activity on the system.,C++,2020-07-10T22:58:07Z,2023-07-18T16:08:21Z,28.0,MIT License,3,Other,True,Sysinternals/ProcMon-for-Linux,,13
nestjsx,crud,3681,460,58,False,False,"[{'name': 'TypeScript', 'size': 316774}, {'name': 'JavaScript', 'size': 2965}, {'name': 'Shell', 'size': 67}]",3,"[{'name': 'nestjs', 'stars': 443}, {'name': 'nest', 'stars': 43}, {'name': 'typescript', 'stars': 39384}, {'name': 'crud', 'stars': 20}, {'name': 'crud-generator', 'stars': 15}, {'name': 'typeorm', 'stars': 13}, {'name': 'restful-api', 'stars': 44}]",7,2431,271,558,NestJs CRUD for RESTful APIs,TypeScript,2018-05-18T20:03:38Z,2023-07-15T14:18:04Z,563.0,MIT License,9,Contributor Covenant,True,nestjsx/crud,,33
hacklcx,HFish,3681,637,20,False,False,[],0,"[{'name': 'honeypot', 'stars': 56}, {'name': 'hunting', 'stars': 24}]",2,96923,69,145,安全、可靠、简单、免费的企业级蜜罐,,2019-08-07T05:01:28Z,2023-07-19T13:02:46Z,390.0,,5,,True,hacklcx/HFish,,11
